mean,std,rms,peak,peak_to_peak,crest_factor,skewness,kurtosis,energy,dominant_freq,dominant_amp,spectral_centroid,band_0_100,band_100_300,band_300_1000,harmonic_150_amp,harmonic_250_amp,transient_800_amp,stft_mean,stft_max,stft_low_energy,stft_mid_energy,stft_high_energy,dwt_cA4_energy,dwt_cA4_std,dwt_cD4_energy,dwt_cD4_std,dwt_cD3_energy,dwt_cD3_std,dwt_cD2_energy,dwt_cD2_std,dwt_cD1_energy,dwt_cD1_std,label,sample_id
-0.0016094326676555082,0.6820384190682814,0.6820403179861675,1.0209344521927115,2.0418689043854226,1.496882845878798,-0.0020882844721179512,-1.4153913186487186,595.4291140591008,50.0,0.9570692531659759,256.909277347317,0.9294870481928232,0.0006503674091013507,0.0001589110483537418,0.005833875551419353,0.002402857947831985,0.0001153913188551257,0.007985131147438637,0.5105779020798389,5.800932696685788,0.0036559903775170905,0.0011177782870610174,595.1866492383886,2.630736519268978,0.45329620095661805,0.07259494931152438,0.15946656010430715,0.03096725696607931,0.019871953230343176,0.00781625344329151,0.03367568135203223,0.007231703794131832,Voltage Sag,voltage_sag_072
0.002356864488883256,0.6245606129811518,0.624565059939804,0.9508425283599435,1.901685056719887,1.5224074949854927,-0.0012500348762805671,-1.3516260932955968,499.30433804494214,50.0,0.8692686610506742,277.4383380158729,0.7789972227886818,0.0008725959823094958,0.00021082725389155044,0.0068024029529123895,0.001156940228864124,0.00045075188385585173,0.007402771809751917,0.47546298909105633,4.830800642711768,0.005012719474915335,0.0014715504604645732,498.95059447149316,2.4086306656093335,0.5283891233025236,0.07833152065592022,0.12392092075158742,0.027315588594313715,0.07727473395623205,0.01541328002919846,0.021340868794501377,0.005760607299893161,Voltage Sag,voltage_sag_073
-0.007480544896729319,0.5466028959523095,0.5466540811293769,0.9740705614640478,1.9481411229280954,1.7818774158785293,-0.017173634126979816,-0.8111570435638447,382.50327605171617,50.0,0.7073965322302864,378.97919813628624,0.5933887047206741,0.00309502065865483,0.0008168336714774927,0.011817340808562116,0.007232507368139536,0.0002372911873162945,0.006633602360986127,0.48708194543695427,3.3945914528619094,0.0187130385762545,0.005770007211060373,382.00436695046886,2.107584219389624,1.2950844280806952,0.12269575540038431,0.3305140628318202,0.04458509887596562,0.12649028511042626,0.019728142309303944,0.04864345817111443,0.008697526599854667,Voltage Sag,voltage_sag_074
0.0016087277445612947,0.6529524810831348,0.6529544628514132,1.0350431445251367,2.0700862890502734,1.5851689565051441,-0.00015350702566773136,-1.3501892805897582,545.7273991136992,50.0,0.9102114878874559,243.27342698323793,0.8519884137159682,0.0005229417095630565,0.00013547538420024185,0.0029945614843428967,0.0026214917802838155,0.00037831120416863327,0.007509571180758703,0.5176684729671185,5.187657278683348,0.003268723048740063,0.0009479194852966379,546.8098321463914,2.52126569391981,0.4234629745552347,0.07012726283209121,0.14147027485623648,0.029133520978640293,0.026490850839390463,0.009025295201075999,0.013983947902188891,0.004656897335919246,Voltage Sag,voltage_sag_075
-0.006546851039696838,0.6334077025117167,0.6334415354708811,0.975324992582347,1.9506499851646937,1.5397237755427269,-0.012572149860302185,-1.4046293985293825,513.5976689404256,50.0,0.8878545816762227,186.65318312217596,0.8021260857086109,0.00025613283870856447,5.242980044526869e-05,0.00022154247944703156,0.0002215424794469469,0.0005397746302770281,0.0071860742167502165,0.48771317418770793,4.948753843973732,0.0013886095115054461,0.0003649753139185039,516.209191901378,2.4498851117538534,0.27871708039464455,0.05678452826611637,0.10227685377215151,0.024779149836239592,0.023213223804793914,0.008450820602836912,0.007196280416713962,0.0033453992426289063,Voltage Sag,voltage_sag_076
0.0,0.5996019103969199,0.5996019103969199,0.986063152805432,1.972126305610864,1.64452970496882,0.0,-1.2204439346973757,460.18873721809405,50.0,0.8245402172517208,162.27314115051294,0.7186596433020909,0.0003211698799221299,4.7766744135694e-05,4.6424302359663173e-17,4.76800610715532e-17,5.348364524931141e-17,0.006678038110176613,0.49307680393196,4.303967444981529,0.0018837732407420646,0.0003382997584114252,462.1725408284271,2.31784047714116,0.34136434080232353,0.06298302382470058,0.11370516609972738,0.026132888668474626,0.019629735781580747,0.007770507156477447,0.009350821231485631,0.0038134617149178335,Voltage Sag,voltage_sag_077
0.00865942466045656,0.6171863030932705,0.6172470480783108,0.9714919359313846,1.942983871862769,1.573911027933432,-0.008068281895994798,-1.1979556997707468,487.6722155025773,50.0,0.8340850293968518,333.96322520282496,0.7589992713945108,0.0022100971727645824,0.0005143067593565114,0.010276313521565165,0.003315332948069287,0.0010052743375987298,0.007441049054448473,0.4858177847612702,4.646183882671213,0.012535938116552563,0.003625495148366749,487.39524694816555,2.380068426757047,0.5239586823529844,0.07800838109881371,0.33479594838808585,0.04490857173629358,0.19510432022126592,0.02447989464607288,0.034962675760424146,0.007361642933399867,Voltage Sag,voltage_sag_078
0.0020835229834022277,0.608774809360894,0.6087783747640969,0.9846459323140029,1.9692918646280058,1.6174127944244705,-0.0037677496162612494,-1.2874181371777966,474.38222026293147,50.0,0.842685422229701,236.84239986399842,0.7405757058580409,0.00048801635736161857,0.00011326887159685319,0.0037611707918833288,0.002602129700391766,0.000736561927951941,0.006912059182805487,0.4923239327703591,4.469113494260977,0.0029946286250924306,0.0007921983158925864,474.19802458651435,2.348168955747646,0.38634319233017866,0.06702505005218361,0.12962678659584756,0.027816564587363223,0.026260622079379566,0.00898398502512926,0.007751113578999476,0.003470112689609212,Voltage Sag,voltage_sag_079
-0.018875918644123038,0.6081435497487027,0.6084364201834177,1.0237778200009464,2.0475556400018924,1.6826373077578727,-0.001436146230770653,-1.0205003463699898,473.84944307918386,50.0,0.8091204908334687,168.3133616437955,0.7391931653076328,0.0007407309972825376,7.572630170147359e-05,0.00048702399763638995,0.00048469517833951085,0.0004905389244184936,0.0066899913917888715,0.5119290193228693,4.38732394591026,0.0036124250756806612,0.0005192929303835846,473.9223003552441,2.3468408177815183,0.43994520168832224,0.07150232165780382,0.11558692638100465,0.026376232599054864,0.030409463568806017,0.009672895963128333,0.0039034381539754907,0.00245787926506709,Voltage Sag,voltage_sag_080
-0.005173273800501033,0.6291261516636849,0.6291474210937948,0.9643190261373599,1.9286380522747197,1.5327393768209758,-0.009393303983435054,-1.4148603467570855,506.6578911602852,50.0,0.8822388722584845,220.40870941860783,0.7912116162293376,0.00031631571926415774,7.198152155354783e-05,0.003650218963600105,0.0015073762378104128,0.00045487653985935926,0.007156867311180277,0.4821859330727767,4.890502744806435,0.0017720306211786625,0.0005030871797210136,507.933701394309,2.4302232014606164,0.33619289697538746,0.06249756381241122,0.13487963060224809,0.02849519526881378,0.013602018744390086,0.006468773893660428,0.015032754803894181,0.004834398384219729,Voltage Sag,voltage_sag_081
-0.006036625443116572,0.5670351933619041,0.5670673252425258,0.9503997044460217,1.9007994088920435,1.675990948760581,-0.012418418816734554,-1.027301453315577,411.60364973787193,50.0,0.7550040043473898,372.9986278345316,0.6392506285960569,0.0028571788101042096,0.0007210405298491223,0.004091463225896674,0.003934330422425397,0.0008234963692819802,0.006982974820824942,0.47520038023666694,3.7885195453809715,0.01622525415835003,0.005038593223385693,410.36887665769507,2.1842915813257244,0.9323210607660528,0.10380578417964403,0.4100139722446933,0.049697989875525136,0.13179967496308032,0.020130615027642067,0.10205790067338683,0.012598444393351182,Voltage Sag,voltage_sag_082
-0.012128060626036209,0.6234095343623713,0.6235274952946802,1.0394763526203326,2.078952705240665,1.6670898404045633,-0.01679099243570806,-1.0840152460130028,497.64676785722554,50.0,0.8397254574512021,307.69606337003233,0.7750341635960354,0.0018184100563749688,0.00041775875229620174,0.004254472713655567,0.003932078549783694,0.0015162928977698368,0.007371832584208407,0.5198651099877049,4.610286574095283,0.010223681211195048,0.0029716563201094295,499.9154242653255,2.4110090043119086,0.5913848932246585,0.08292472089393395,0.14851868937900825,0.02969316697965257,0.11797869142359624,0.01903684885460999,0.04663662166164284,0.00851612883249871,Voltage Sag,voltage_sag_083
0.0076676789101016,0.6078212040941534,0.6078695661458426,0.9548811535103752,1.9097623070207503,1.570865209724458,0.012267544475737661,-1.3470518558881863,472.96692409130867,50.0,0.847452270936723,219.2609459980016,0.7384876748489282,0.00036181868326878473,7.52000033764307e-05,0.0030744576234089534,0.002031788598627526,0.0005278759414004865,0.006862698106767708,0.4775259848186003,4.517058043266636,0.0020207854307491384,0.0005294052585563291,473.8741316114548,2.3466789023419716,0.303794796973274,0.05927181210480841,0.09165151489739826,0.023477240830639488,0.036058928016473105,0.010531216223303812,0.004402624567365098,0.0026137625701850957,Voltage Sag,voltage_sag_084
-0.004040809260598796,0.5525096682845592,0.5525244444252165,0.9516416655681476,1.9032833311362949,1.7223521514173092,0.007079629688278899,-0.9827435840550027,390.76257495986454,50.0,0.7380291915472281,293.7958397581099,0.6090563987064297,0.0011367205545084829,0.000261512167841345,0.006200007692171698,0.0036544758781448137,0.0010370343161707892,0.006255206478348748,0.4759080271957182,3.5602069528904456,0.006797437150575334,0.0018429608728509276,391.18343041600957,2.132712331185305,0.6854903603704334,0.0891286391734203,0.10987734566127355,0.025635916359622868,0.10627068332613376,0.018062903949992767,0.015762554018964724,0.004946257200554305,Voltage Sag,voltage_sag_085
-0.004952875899778797,0.6305769527062295,0.6305964036243411,1.011019046374189,2.022038092748378,1.603274361480295,-0.005342405755658577,-1.3004525240571974,508.9943350578598,50.0,0.8742342489301199,275.1459414036775,0.794246792261177,0.0007668999134375722,0.00019397072084625347,0.006494337535817578,0.0016481058317722938,0.0009977209789209566,0.00730296503687543,0.5055385066617709,4.811678970603015,0.004633961815977328,0.0013610790006547636,509.69280142678883,2.4344546596388006,0.35945511809608477,0.06464153764587191,0.19352771051825912,0.0340453076227939,0.07430031637537349,0.015114699552309175,0.015406555150933244,0.00489345474879022,Voltage Sag,voltage_sag_086
-0.0020833435852582296,0.6312040407628772,0.6312074788814516,1.0066903845938724,2.013380769187745,1.5948644752692265,-0.00556802757390903,-1.259048541611375,509.98128818672393,50.0,0.8684100737881053,342.2292477917413,0.7944109101086514,0.0017542101815659033,0.000494907169428574,0.004036450628855555,0.0038107443549853398,0.0012900091393253919,0.0076759314508142475,0.5033468897659693,4.822368210317138,0.010982773241309347,0.0034481679491860534,511.120267421841,2.4376766491144135,0.6951231546263169,0.08946993462429037,0.26982481250211415,0.04012780389005906,0.13504147414253087,0.020329746236756766,0.029133119836345044,0.006731128560974426,Voltage Sag,voltage_sag_087
-0.0005957083227848714,0.5803045329398104,0.5803048387002278,0.9511982936279642,1.9023965872559283,1.639135554610966,0.002255492557582594,-1.0869796243150904,431.04474344818857,50.0,0.7759694453117123,233.0874254877686,0.6723739191427275,0.0008977562350462617,0.00017342916836484513,0.001182882005434016,0.001167785931969063,0.0009605535390617931,0.00665090993716962,0.4756234938970607,4.040677053168296,0.005381071456313904,0.0012224195769268587,432.5340671719663,2.2423446053142064,0.5059672184265799,0.07669584811299561,0.13563028523085963,0.028559954351766767,0.051978901129589056,0.01264063692304222,0.026371276745685422,0.006398046381857864,Voltage Sag,voltage_sag_088
0.006286704529540279,0.6929014558503502,0.6929299749421847,1.0387365902520795,2.077473180504159,1.4990498720123178,0.008530328012202727,-1.4316314469923703,614.5944962219221,50.0,0.9728595191637307,216.4092430809573,0.9597634242418557,0.0003881411610239037,8.236275901635268e-05,0.0034218541187352887,0.002232800750101384,0.0006612198666483745,0.007925498021297687,0.51948282108377,5.987465199125061,0.0020987252575100195,0.0005858896372099786,614.8798393723956,2.6735587859238206,0.4291264367870739,0.07047715567872216,0.11255808877794987,0.025962223742593587,0.042023736309932745,0.011353339644706424,0.004919677957233869,0.0027603992125708014,Voltage Sag,voltage_sag_089
-0.002155056275425643,0.5580182893362129,0.5580224507143631,0.9677855773052969,1.9355711546105938,1.7343129762335432,0.00021611363929349703,-0.9401215039203801,398.57799104161757,50.0,0.7417817303202278,326.97533869106985,0.6203658798737086,0.0017917843613286784,0.00045017336583863326,0.010137982324407244,0.0009906653616965516,0.00024243137742313345,0.006598210833156314,0.4839220880910916,3.609614516736469,0.010692318910486106,0.0031642773772333783,398.0042294689177,2.151268482890082,0.5458834924550797,0.0794840617089981,0.24788945464209217,0.038603099768724995,0.17592043555315567,0.023237548021670298,0.02656239486020774,0.0064108754260364924,Voltage Sag,voltage_sag_090
-0.0010333563019212732,0.6283535438433222,0.6283543935437299,0.9969772451947891,1.9939544903895783,1.586648005388409,0.0033395651082566385,-1.2665042436558662,505.381432173707,50.0,0.8653475026444806,213.2041517509162,0.7889927527548335,0.0005235020910066164,0.0001040902485635081,0.0019823204564470773,0.0018375976885670435,0.0004211291763328943,0.0071682301635487946,0.49849004440874145,4.8082433057461245,0.003188548364327262,0.0007342634005185846,506.9721666542084,2.4277341519957334,0.3373437928245451,0.06260885190791238,0.11511337897686041,0.026251535009773966,0.04423320605348011,0.011654508705763265,0.008702169802535634,0.0036730576105204506,Voltage Sag,voltage_sag_091
0.00869685027234295,0.611921847417321,0.6119836456567175,1.0241674518414448,2.0483349036828895,1.673520949633778,0.012057503081326734,-1.027362858010246,479.39069766564705,50.0,0.8138107882936618,361.0602639557318,0.7449107435691742,0.003048186505908603,0.0007382828809973865,0.007855298542898227,0.006635995879971379,0.0016038613437448616,0.007471137461977476,0.5120858205259867,4.420593373340653,0.017138130603104908,0.005244552197561005,479.99683756527634,2.361430554333872,1.0330586746138515,0.1095953355642326,0.29096278253872865,0.04181388164577522,0.22513915338226834,0.026319783798376628,0.04414784791659292,0.00826485076361987,Voltage Sag,voltage_sag_092
0.008942153263769164,0.6653876475220253,0.6654477316663479,1.0400970314816196,2.080194062963239,1.5630033464469844,-0.005738515976804783,-1.2416701566756108,566.8104749822563,50.0,0.9083393906152131,318.04807198965716,0.8830182913050463,0.0019333770509329916,0.0004462054327096129,0.009412963863446932,0.0031477595027329572,0.0012707765463176124,0.00786647349145727,0.5201986645439022,5.419635344631049,0.010934048713993484,0.0031306643271574405,568.9663268424312,2.5708936527195565,0.3981254653656444,0.0679213469512995,0.395346503130828,0.04865933066587614,0.036541888068523966,0.010600054547007241,0.09353139102632697,0.012055909824828372,Voltage Sag,voltage_sag_093
0.0016824464974113996,0.6584976187416409,0.6584997680444756,1.0243560130176603,2.0487120260353207,1.5555905449414205,0.001133508700392539,-1.3409666269064568,555.036088978724,50.0,0.9158333699762953,279.7297552635937,0.866046001793258,0.0008703115611144932,0.00023712797086756612,0.003221923693196644,0.002976609112301633,0.0005125616100791887,0.00776373346887945,0.5121800182553827,5.318985044166356,0.005549784662340967,0.0016735905194404537,554.6194921633776,2.5394968788373347,0.5634141693609948,0.08059910279022589,0.1398512349030147,0.029020143433398024,0.0717557293022579,0.01485748556619764,0.036333706104366675,0.007509612727126784,Voltage Sag,voltage_sag_094
0.012970232000516923,0.6437625320122489,0.6438931778959682,1.0385264538805656,2.0770529077611313,1.612886251214086,0.01067622335567549,-1.248731935077687,530.6859834124404,50.0,0.8867734537228422,172.08649283948478,0.8284974627999535,0.00044895714895909803,6.145550955102725e-05,0.0004597287437586179,0.00045752130991528366,0.0004470818908478838,0.007222663110345639,0.5193785544244023,5.010830021836815,0.0022739664401303246,0.0004260192576871463,530.9949356917215,2.4838995599081413,0.40265048655531527,0.06842471846712338,0.13375541426640106,0.028282891525648713,0.023844195761558516,0.008563007266308988,0.0033707988920595707,0.0022838602115203884,Voltage Sag,voltage_sag_095
-0.007917600549576038,0.6007303657936303,0.6007825403463481,0.9907087251060025,1.981417450212005,1.6490304870264951,-0.005567176362304493,-1.1006895078778514,462.00276580481466,50.0,0.80726343029804,339.95648808074395,0.718962322211627,0.0021373718325400845,0.0005212708601340098,0.010575739021948121,0.004068287369779821,0.0017038360655475151,0.007224711098970274,0.49545699888124,4.2992871854865795,0.012422393003260493,0.0037197769741519485,462.49971173633026,2.319030674937048,0.4815751006425604,0.07437445090303284,0.3732258798696704,0.04718565966393233,0.07301392986937519,0.014959847133457714,0.05008382557731432,0.008812355832333639,Voltage Sag,voltage_sag_096
-0.011225265337339438,0.6429993375197319,0.6430973135013921,0.9874990938050701,1.9749981876101401,1.5355360270858867,-0.0054668645283006126,-1.3569383582536547,529.3749179298659,50.0,0.8951686551040126,161.83975220251412,0.8266617517498974,0.00030983480706037327,3.807580458992766e-05,0.0010721765523855201,0.0010155430970187264,0.000414958339730519,0.0072387952054607995,0.4938602991441502,5.110612922855224,0.0015303585581549338,0.0002633397074783328,529.7026265469182,2.4816920993814655,0.33729982808988923,0.06257076996057595,0.09814786647927719,0.024281452087133733,0.01747735258242252,0.0073322371827160525,0.006992653141949178,0.0032959856502182993,Voltage Sag,voltage_sag_097
-0.0002450153344957462,0.6525362699074911,0.652536315906859,0.9839223063625513,1.9678446127251026,1.5078429849435162,0.00024014478226445544,-1.3853259823208492,545.0286637789391,50.0,0.9122225481026126,246.2209923839161,0.8507718578681995,0.0006317321418958583,0.0001484428258891451,0.005461245669115345,0.0018262779079045136,0.0009935813738785341,0.007651025763020142,0.4919738877104452,5.296239981113643,0.003657328428664477,0.0010538184789372646,547.7249639960927,2.5232093059472387,0.40208633514477615,0.06823467090077068,0.1380233851129268,0.028760550441328563,0.03746027854003122,0.010733731917183489,0.03150244897788667,0.006994412844673014,Voltage Sag,voltage_sag_098
-0.001708335924163501,0.6696719888923481,0.6696741678746934,1.038092090239301,2.076184180478602,1.550145040732696,-0.0036578436072084246,-1.3074654036951536,574.0332686318886,50.0,0.9264166050282869,340.2713956520494,0.8941689803835495,0.002040103507555035,0.0005241773746870147,0.0028000611839229562,0.0027326893581334356,2.421874472263943e-05,0.00819101053055756,0.5190518025958936,5.499960467470867,0.011559285988779509,0.00362936676394923,573.5550534110665,2.5824799401217997,0.6171526999495714,0.08467006941075854,0.3484435419749137,0.04579160176837196,0.08590752471335726,0.01621077810987158,0.03066343950497902,0.00688768267709523,Voltage Sag,voltage_sag_099
0.0013377491054309132,0.6529764152317232,0.6529777855498156,0.996841189970083,1.993682379940166,1.5266081205644746,-0.00189589808952722,-1.4023184164579823,545.7663851795724,50.0,0.9152975109902408,206.10164577705655,0.8523702201971531,0.00029597845387794685,6.720077787719203e-05,0.003093982838726762,0.0019987633859954485,0.00043572623792359315,0.007436498967381167,0.4984208320623386,5.277833155527572,0.001754452470667265,0.0004773643437448272,545.7862085922693,2.519143932165335,0.3446905275935892,0.06330889014044833,0.12545175588873717,0.027408048116990866,0.032885737918451244,0.010059096357822525,0.003995574954410763,0.002487135601157097,Voltage Sag,voltage_sag_100
-0.013079940153841462,0.6411261311752006,0.6412595425489656,1.0152515100955868,2.0305030201911736,1.5832146622854826,-0.004081478339704484,-1.2180985093923984,526.3536651649389,50.0,0.875495042861985,282.8086420391802,0.8206167563540167,0.0012597162152725955,0.0002787081597443911,0.006163177090087206,0.0039564298531144975,0.0011148453940390348,0.007474829403319898,0.5076259600376333,5.008922550900578,0.007219661118180908,0.001954745020381454,526.6960110856163,2.4746319753975343,0.5381436788285267,0.079041978647235,0.19191157845807913,0.03381965023541794,0.04996222266408641,0.012384595018284799,0.017847505471890956,0.005264644197151315,Voltage Sag,voltage_sag_101
-0.008334430843653127,0.6485021362297004,0.6485556903088374,1.0262128003458284,2.052425600691657,1.5823048285268628,-0.011081684224394909,-1.3841902377091506,538.3993387929249,50.0,0.9077542421573319,87.35364661258038,0.8410670293952965,0.00010643743098956103,4.985684555872191e-06,5.453655787201224e-05,6.517228501136075e-05,9.836960256871577e-05,0.00710373057818888,0.5132401776303617,5.1269464334178245,0.000491188423750984,3.3257447097613655e-05,541.0558028858007,2.5082066874927977,0.30124166135536545,0.05918000839987497,0.09976452747574696,0.024480693402160213,0.011102516759308848,0.005843951990654141,0.00048358703185280745,0.000866497339926691,Voltage Sag,voltage_sag_102
-0.0022710278251047407,0.6630045389915927,0.663008428521717,1.0452177373170501,2.0904354746341003,1.5764773000638215,0.0022832240241516697,-1.2929130488901746,562.662625652271,50.0,0.9153126324861376,272.24807165669574,0.8778614613566023,0.0009620266263231705,0.0002418032209441885,0.006817577610405719,0.0026784368169144378,0.001175817486703958,0.00777487340136945,0.5226499566383993,5.3621736915681595,0.006031123074710798,0.0017227918292039626,562.2653173805343,2.5569341955567904,0.5279812269520328,0.0781361149945614,0.1822948889199397,0.033011174396580474,0.053235322388821164,0.012797678561305398,0.0416029835579648,0.008043294135191746,Voltage Sag,voltage_sag_103
-0.002021114305119817,0.5810350923530981,0.5810386075372338,0.9595044712286738,1.9190089424573475,1.6513609573965118,-0.001582667899140497,-1.0657785402532804,432.1355052144737,50.0,0.7788324813856319,357.43282092685246,0.6718646491875148,0.0024856921061379034,0.0006252398143575832,0.011353455157387962,0.005252787097847904,0.0008443777669849201,0.007110456084326434,0.479848894435274,4.012985714053253,0.014306427542088853,0.0043964004457625,433.59094648591866,2.2451202331031106,0.5825251320354473,0.0820431162618704,0.20939788741235918,0.035387285555874705,0.17307739707992992,0.02305827366153012,0.09084649566910906,0.011886300452941164,Voltage Sag,voltage_sag_104
-0.006366772628053014,0.6161248216506571,0.616157716536725,0.9751522711580478,1.9503045423160956,1.5826341941111484,-0.015889742635937537,-1.3198914639321155,485.9524245091216,50.0,0.855612755196358,276.06052892876426,0.7581438242241809,0.0008398318198981524,0.00020233581570935978,0.0021559423744015108,0.0020733014607876602,0.00043872618161255536,0.0072205370253346285,0.48766277372000993,4.620684011968854,0.004699027382250531,0.0014131985713452648,485.6614317646408,2.376321046080634,0.45907775073731744,0.07306165701487445,0.16748418450848068,0.03173527559118544,0.028348329635059732,0.00932179100929157,0.029854023401549915,0.006813848981469566,Voltage Sag,voltage_sag_105
-0.0032143513684748494,0.6133296381955632,0.6133380610591685,0.9793365239345676,1.958673047869135,1.5967320244919458,-0.009602517852198414,-1.3081923380531302,481.5149787440901,50.0,0.8520712258907344,293.9929092470298,0.7511721266684819,0.0008563649816701035,0.00024049154593225303,0.005510723777413443,0.004075592803856149,0.0011684630203499641,0.007223802279624691,0.4898016431455013,4.557132676865516,0.005402097829460885,0.0016717860832386028,481.6200713401219,2.3664754348982058,0.36767661216464287,0.06535300414684285,0.1614849877919209,0.031054357988462324,0.05050365317053798,0.012460928851414277,0.035580807633581985,0.007431189791522179,Voltage Sag,voltage_sag_106
-0.011955366683686656,0.5451007634395937,0.545231852604898,0.970634101496971,1.941268202993942,1.7802226646478785,-0.018437153820655805,-0.850382148093932,380.51554956156065,50.0,0.713068353278852,332.9060491771518,0.5918167758465024,0.001961828956733216,0.00046472439368705265,0.00974000687688201,0.002817021781156926,0.000938092581060533,0.006324584361310816,0.4853406763757016,3.393540249467047,0.01123162446559577,0.0032429900576750213,382.6271377630996,2.109299185973151,0.5862258168882654,0.08238752095794948,0.2445417153259846,0.038381469257618,0.1044894999258644,0.017926161560470288,0.08636642651612797,0.011581435465717872,Voltage Sag,voltage_sag_107
-0.0014157537766211314,0.6097439342292027,0.6097455778339539,0.9762546075789467,1.9525092151578933,1.6010851789124407,-0.003541397977569189,-1.2332658028047219,475.89077720071975,50.0,0.835962571230991,348.86085552690275,0.7410437616543122,0.001828843333149237,0.0005138968537607267,0.0027933112637349043,0.0027261037739092003,0.0018507713404425582,0.007451227736758629,0.48822699055756563,4.489731830079102,0.011510213123996518,0.003612577010882671,477.2217276831253,2.3553517383306932,0.82210160003377,0.09772878317370282,0.23453566314634183,0.03758747287259832,0.10686090301431139,0.01813241560794524,0.1091401208676212,0.013028267207414138,Voltage Sag,voltage_sag_108
0.0011469091484375582,0.5727804392893684,0.5727815875472225,0.9745017592240497,1.9490035184480994,1.701349659990609,-0.0028320261565292254,-1.0488639307482024,419.9407962023892,50.0,0.7717883635832246,259.99509544425314,0.654964951789705,0.000912731089696596,0.00020429760201257666,0.00469839004095492,0.0038205760957462963,0.0011316455274117806,0.006560142523837218,0.4872629486511605,3.854672832670559,0.00549578853391846,0.0014368700587768656,421.1701763272986,2.2126351505124884,0.39425284079164785,0.06769401209457455,0.2183138507159944,0.03610020049309337,0.03837816594284997,0.01082263494887081,0.011903536852472113,0.004291882773373367,Voltage Sag,voltage_sag_109
0.0027891271743579306,0.669153808779927,0.6691596214918215,1.003084278998407,2.006168557996814,1.499020931299824,0.006043475479919326,-1.4205409267110969,573.1514867648996,50.0,0.9391874930308575,259.5064195958346,0.8946951000053469,0.0006372265136372897,0.00015160002346234654,0.004433362148192786,0.003281316673868636,0.0003810911050107316,0.007832586441275482,0.5015425197143908,5.5808673290805135,0.0035293146872625806,0.0010878080746845437,573.0830641340813,2.5813387487520267,0.3635492287657648,0.06501717987568484,0.14746381835954656,0.029795379353469688,0.05040129609098356,0.012442333602323562,0.02374756932926612,0.006077124530632599,Voltage Sag,voltage_sag_110
-0.008147569609551273,0.6461845515950588,0.6462359148257313,1.0387777122008004,2.077555424401601,1.6074280125382963,-0.007829616634917415,-1.2462699352324753,534.5546977416318,50.0,0.888521103829383,294.3931221835408,0.8335899480237977,0.0011981492231651495,0.0002832970950591967,0.0077310066447906,0.0019184942182913854,0.0011801420714867472,0.007540913569116332,0.519399441430279,5.046547012821779,0.006836681574512234,0.0019835081865832967,536.3586635609189,2.4973189429247875,0.4523200258378297,0.07229177492563142,0.13592002055705013,0.028602223822883896,0.11134895166062207,0.01850302278862092,0.020703712917468198,0.00566498852385358,Voltage Sag,voltage_sag_111
-0.007122036708639578,0.667804290016336,0.6678422666851073,1.0035708496191205,2.007141699238241,1.5027064019157224,-0.009963980362058335,-1.42801571249264,570.8970152590105,50.0,0.9372867813244821,189.79369495855167,0.8915953564786027,0.00030148136323948996,5.768215427550297e-05,0.0024874571812266927,0.0020664400337996732,9.64785536475407e-05,0.0076257526411456795,0.5018284006788547,5.557541023982322,0.0015823575653327684,0.00041278641738247656,571.3506174474838,2.5775149160275683,0.33330311790046024,0.06208502768467999,0.10220244171153667,0.024767636387163748,0.03148817835841128,0.009842806330776888,0.0034414025064407575,0.0023133624272513482,Voltage Sag,voltage_sag_112
-0.012538340108234161,0.6005297233775395,0.6006606018647918,0.9981747490283182,1.9963494980566363,1.6617949403169692,-0.010380036894199801,-1.0867085476513005,461.8152430496945,50.0,0.8061102871687756,309.47003898609375,0.7192361251368308,0.0016849716625982503,0.00037069623331413847,0.007114991100532014,0.004852917099782359,0.0013273049434123687,0.007029950747862598,0.4991015379793176,4.288010236768665,0.009304540576835977,0.0026337249452373377,464.2986208048976,2.3235344980707597,0.588040146676529,0.08262214903480418,0.22074923626436518,0.03630493497462392,0.06874201600245211,0.01453209127338233,0.029656069738286002,0.0067892181629684665,Voltage Sag,voltage_sag_113
-0.011559411290758709,0.5608853910210345,0.5610044936096391,0.9753099168506479,1.9506198337012959,1.7385064254539722,-0.01926193210191635,-1.0125022122866147,402.84933356826576,50.0,0.7522028750398849,298.8536108540616,0.6276797791127684,0.001256328492918429,0.0002802051257071157,0.006789818995072196,0.003547964131129048,0.0011457514571380652,0.006398889874893241,0.4876592303063301,3.649452776058253,0.007055723232020224,0.0019638510849425425,402.278626624151,2.162333787068887,0.6958895026711913,0.08991002060189673,0.14385034325604806,0.02943426729710516,0.031420020357024785,0.009825219494204814,0.05596461198023765,0.009324137989477019,Voltage Sag,voltage_sag_114
0.007920256241288389,0.6119077753351517,0.6119590312876689,1.0107881763705289,2.0215763527410577,1.6517252376225282,0.0031531137653820654,-1.0854223236087925,479.352135647414,50.0,0.8214698560914317,337.3908276387228,0.7460123031145275,0.0021830599524237876,0.0005344174902848712,0.010632566699714886,0.0037095598416350033,0.0012690783760106687,0.0073246421007493534,0.5054064605957297,4.458533421467317,0.012545683341426412,0.0037268347705973655,479.3939347152325,2.36042255453197,0.4778736847768556,0.074507068368535,0.3716912450531425,0.04722221989109675,0.10748412745406141,0.018175901424330496,0.03128968074141927,0.006959603505211756,Voltage Sag,voltage_sag_115
